review_text,review_classification,review_name,review_type,passenger_name,review_date,source
"1. ""On my recent flight with Delta Airlines, the service was standard. The crew was polite and the flight departed on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""I flew with British Airways from London to New York. The in-flight meal was satisfactory and the staff was attentive.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""During my flight with United Airlines, the cabin was clean and the seats were reasonably comfortable. However, the in-flight entertainment could use an update.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""My flight with American Airlines was generally acceptable. The boarding process was smooth, but the legroom was a bit tight.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""I recently flew with Air Canada. The flight was on time and the cabin crew was professional, but the food was just average.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""On my Lufthansa flight, the cabin was a bit chilly but the blankets provided were warm and cozy. The service was prompt and the flight was smooth.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""My flight with Air France was mostly pleasant. The seats were a bit cramped, but the flight left and arrived on schedule.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""I flew with Southwest Airlines recently. The crew was friendly, the flight was on time, but the luggage handling could be improved.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""On my flight with JetBlue, the cabin was clean and the flight was punctual. The snacks served were decent.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""I flew with Emirates from Dubai to London. The in-flight entertainment was good, but the food quality was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""During my flight with Qatar Airways, the cabin was comfortable and the crew was courteous. However, the meal served was just okay.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""My recent flight with Etihad Airways was satisfactory. The boarding was efficient, the flight was on time, but the in-flight meals could have been better.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""On my KLM flight, the cabin crew was professional and the plane landed on time. The legroom was a bit tight though.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""I recently flew with Singapore Airlines. The flight was smooth, the cabin was clean, but the in-flight entertainment system had some issues.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""During my flight with Cathay Pacific, the service was standard and the flight was punctual. The food served was just average.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""My flight with Turkish Airlines was mostly pleasant. The seats were comfortable, but the in-flight entertainment selection could be improved.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""I flew with Virgin Atlantic recently. The flight was on time and the crew was friendly, but the meals served were just satisfactory.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""On my flight with Qantas, the cabin was clean and the crew was courteous. However, the boarding process took a bit longer than expected.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""During my flight with Air New Zealand, the cabin crew was professional and the seats were comfortable. However, the in-flight meal could have been better.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""My recent flight with Ryanair was decent. The boarding process was smooth, the flight was on time, but the legroom was a bit tight.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""Airline X maintains punctuality with flights and the staff are quite courteous. However, the in-flight food could use some improvement.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""Flew with Airline Y recently. The journey was smooth, but the legroom was a bit cramped.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""Airline Z offered a fair price for an intercontinental flight. The in-flight entertainment was okay, not too many new movies.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""Airline A's check-in process was smooth and efficient. The seats were average in terms of comfort.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""Airline B's staff were professional and friendly. The flight left and arrived on time, but the food was just average.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""Airline C's ticketing process was straightforward and easy. The flight was uneventful and the cabin was clean.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Our flight with Airline D was fine. The plane was a bit old but the service was good.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""The food on Airline E was good, but the in-flight entertainment could do with a few more options. Flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""Airline F's staff were polite and helpful. The legroom was a bit tight but the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""Flew with Airline G. The plane was clean and the flight was smooth, but the food was not up to the mark.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""Airline H's flight was punctual and the staff were attentive. However, the Wi-Fi service was not very reliable.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""The seats on Airline I were comfortable enough for a long flight. The food was average, but the flight arrived on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""Airline J's flight was smooth and the staff were professional. However, the in-flight entertainment could be improved.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""Airline K's cabin crew were helpful, the flight was on time. The food could use some improvement.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""The boarding process with Airline L was smooth and efficient. However, the legroom was a bit tight for a long flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""Airline M provided a decent flight experience. The food was average, but the cabin crew was friendly.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""Airline N's flight was average. The check-in process was smooth, but the in-flight entertainment was lacking.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""The flight with Airline O was on time and the cabin was clean. However, the food was just okay.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""Airline P offered a comfortable flight. The staff were professional, but the in-flight food was mediocre.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""Airline Q's flight was punctual and the staff were friendly. However, the legroom was a bit limited.""",Neutral,Unknown,General,Anonymous,,synthetic
1. The seats on FlyBlue Airlines were reasonably comfortable. The in-flight meal was average and the staff was professional.,Neutral,Unknown,General,Anonymous,,synthetic
"2. Skyline Airlines offers a smooth check-in process and on-time departures. However, the in-flight entertainment could use an upgrade.",Neutral,Unknown,General,Anonymous,,synthetic
3. The flight with AeroJet was generally pleasant with ample legroom in economy class. The food was typical airline fare.,Neutral,Unknown,General,Anonymous,,synthetic
"4. JetWings offered a decent flight experience. The airplane was clean and the staff was courteous, but the Wi-Fi connectivity was intermittent.",Neutral,Unknown,General,Anonymous,,synthetic
"5. On my trip with AirGlobal, the cabin crew was efficient and the flight landed on time. The in-flight meal was satisfactory.",Neutral,Unknown,General,Anonymous,,synthetic
"6. The flight with AirSense was average. The seats were a bit cramped, but the services were timely and professional.",Neutral,Unknown,General,Anonymous,,synthetic
7. I found the check-in process with SunCloud Airlines to be straightforward. The flight itself was comfortable and arrived on time.,Neutral,Unknown,General,Anonymous,,synthetic
"8. The flight with AeroSky was decent. The cabin was clean, the staff was polite, but the in-flight entertainment options were limited.",Neutral,Unknown,General,Anonymous,,synthetic
"9. AirPioneer provided a satisfactory flight experience. The plane was a bit old, yet maintained well and the staff was helpful.",Neutral,Unknown,General,Anonymous,,synthetic
"10. The flight with AeroSwift was generally good. The legroom in economy was adequate, although the food could have been better.",Neutral,Unknown,General,Anonymous,,synthetic
11. The service on my CityJet flight was professional and efficient. The seats were moderately comfortable and the flight was punctual.,Neutral,Unknown,General,Anonymous,,synthetic
"12. The in-flight service on my SkyFlyer flight was average. The cabin was clean and the flight landed on time, but the food was unremarkable.",Neutral,Unknown,General,Anonymous,,synthetic
